GNR 1999-004 , 1 , 0.10153421030839249 , 0.10092497150961943 , 0.09883616302361575 , 0.09855270341874367 , 0.002968141484985698 , 0.0026089933303578006
GNR 2017-018 , 1 , 0.4187026275084055 , 0.40981564434336004 , 0.27217826569988424 , 0.2738577970630609 , 0.1965710266319436 , 0.18274930902532271
GNR 2017-018 , 2 , 0.31358086672163843 , 0.31242446071052454 , 0.2995688364306607 , 0.29946289856416564 , 0.019425252169803953 , 0.01796610046324365
GNR 2017-018 , 3 , 0.26697577042912024 , 0.2652339567855734 , 0.2439354908981447 , 0.2439544260404375 , 0.029781740759561304 , 0.027505747878142417
GNR 2017-018 , 5A , 0.1963209688423635 , 0.19497940342233655 , 0.18519450246135427 , 0.18477095229281282 , 0.01342571317208141 , 0.01231201429912454
GNR 2017-018 , 9 , 0.549993951381945 , 0.5457098364943489 , 0.5288640316387094 , 0.5249004367982124 , 0.04217601550694228 , 0.04121669381277637
GNR 2017-018 , T , 0.5643394110420648 , 0.5621669433947554 , 0.5125196770910676 , 0.5106473071295401 , 0.10041872131086915 , 0.09948252241834643
GNR 2017-019 , 1 , 0.5746594257189224 , 0.5712951699733545 , 0.5125960191504839 , 0.5114102051184901 , 0.12036048566044155 , 0.11585989491671567
GNR 2017-019 , 2 , 0.22348267636503194 , 0.21513496569464585 , 0.1760427486588909 , 0.17615806815930446 , 0.05667855691794477 , 0.04656974553347171
GNR 2017-019 , 4 , 0.32633161722310733 , 0.31921518000758187 , 0.25242858479962615 , 0.252222810235743 , 0.09659836284440149 , 0.08753372671920534
GNR 2017-019 , T , 0.48674039323233975 , 0.481245719680056 , 0.4860603902557501 , 0.4805566720431066 , 0.0012517634961670687 , 0.0012560876798553
GNR 2017-025 , 1 , 0.5493855205274767 , 0.545082998670241 , 0.5242051714690419 , 0.5202220554044246 , 0.049820163606876355 , 0.04881143317252945
GNR 2017-025 , 2 , 0.10847465869982653 , 0.10829403159298367 , 0.10594649927032074 , 0.10588702436715969 , 0.0028015162285001116 , 0.0026671002646521114
GNR 2017-025 , 3 , 0.587487776314827 , 0.5824490802634119 , 0.5133990018842328 , 0.51266361885663 , 0.14400670195396748 , 0.1354168240267325
GNR 2017-025 , 4 , 0.587487776314827 , 0.5824490802634119 , 0.5133990018842328 , 0.51266361885663 , 0.14400670195396748 , 0.1354168240267325
GNR 2017-025 , T , 0.5862377696133223 , 0.5824293213741636 , 0.5632117977489675 , 0.5597531158378142 , 0.049281435423151665 , 0.04818065795737636
GNR 2017-026 , 1A , 0.12636802927164126 , 0.1253723302700286 , 0.11798617583102411 , 0.11791057501655056 , 0.009404608229917177 , 0.008371539596785382
GNR 2017-026 , 1B , 0.1510788201979243 , 0.14596749175882295 , 0.12504233135405762 , 0.1249383738933233 , 0.029432506510805423 , 0.023768713433783617
GNR 2017-026 , 2 , 0.14099279159139888 , 0.13912742479520712 , 0.1277750743082221 , 0.12755097744509591 , 0.014983549171527 , 0.01311979107683714
GNR 2017-026 , 3 , 0.17251177160255882 , 0.16918289386329988 , 0.15302796124140883 , 0.15285787654345717 , 0.0226911956293262 , 0.019008452529397757
GNR 2017-026 , 4 , 0.1184278273881455 , 0.1166280226137012 , 0.1063382586315117 , 0.10615947099975243 , 0.013402751815610237 , 0.011603438007687594
GNR 2017-026 , 5 , 0.569873383837092 , 0.5658286273556594 , 0.5447603589980357 , 0.5410744086212413 , 0.05174761766837688 , 0.0506299138980032
GNR 2017-026 , 6 , 0.3119049139554969 , 0.3102236092499726 , 0.27141095681030836 , 0.27144169436174936 , 0.054167885552032 , 0.05187822104660411
GNR 2017-026 , 9A , 0.16150080931324684 , 0.1585102608382507 , 0.13332028440991583 , 0.13298642124949012 , 0.032135838221107105 , 0.029095486202173282
GNR 2017-026 , 9B , 0.1762468738133407 , 0.17576207692313695 , 0.16131517905519366 , 0.16110903984287572 , 0.017546700432984452 , 0.017215320466261064
GNR 2017-026 , 10A , 0.1638934844231944 , 0.16370796970498547 , 0.1606928969653506 , 0.16059674277361036 , 0.003758200023795122 , 0.003652884660930389
GNR 2017-026 , 10B , 0.15129741829462517 , 0.1474704444426781 , 0.12956050279561293 , 0.1293984092534185 , 0.024688528919372232 , 0.02052203204005043
GNR 2017-026 , 14 , 0.16326968974764555 , 0.16197666668512112 , 0.15404542658508225 , 0.15398031693912273 , 0.010753761392234606 , 0.009321500124983118
GNR 2017-026 , T , 0.5862377696133223 , 0.5824293213741636 , 0.5632117977489675 , 0.5597531158378142 , 0.049281435423151665 , 0.04818065795737636
GNR 2017-027 , 1 , 0.205239426104328 , 0.2033687022402546 , 0.19009805231567511 , 0.1900535007440266 , 0.018372466496042072 , 0.016155488401090157
GNR 2017-031 , 2A , 0.17153975661615917 , 0.16513193080272948 , 0.12699894691926628 , 0.12697536159335576 , 0.05045966549311465 , 0.04322428670439371
GNR 2017-031 , 2B , 0.15621266999877148 , 0.15575775986844365 , 0.1531085684635024 , 0.15286997631702592 , 0.003614963128387716 , 0.0033621704875747005
GNR 2017-031 , 3 , 0.5643394110420648 , 0.5621669433947554 , 0.5125196770910676 , 0.5106473071295401 , 0.10041872131086915 , 0.09948252241834643
GNR 2017-031 , T , 0.183497246660426 , 0.18266400493509316 , 0.1387495924439308 , 0.1386607580058592 , 0.0513293021128971 , 0.05047036396471405
GNR 2017-032 , 1 , 0.5408264078245377 , 0.5364580783596634 , 0.5249592145297254 , 0.5208692590967037 , 0.03142208185131168 , 0.03062810740600641
GNR 2017-032 , 2A , 0.19304313634530246 , 0.18808232055757634 , 0.1546327585598959 , 0.15436182830473377 , 0.04481789521547641 , 0.03933264273558923
GNR 2017-032 , 5 , 0.47945709583992036 , 0.4762489438357228 , 0.39095024069762396 , 0.3873011096980128 , 0.1398351651877201 , 0.13975933612507407
GNR 2017-032 , 6A , 0.22879691760330945 , 0.2276263121223393 , 0.19880611295451245 , 0.19761140419365741 , 0.03675926983411815 , 0.03673851209728052
GNR 2017-032 , 6B , 0.25842072967250906 , 0.2513538136678344 , 0.21555987655666253 , 0.21586155733407442 , 0.05357184421674588 , 0.04437353501618313
GNR 2017-032 , T , 0.49826880993523126 , 0.4963696412309151 , 0.4981281931670052 , 0.4962262011644958 , 0.0002645433367080008 , 0.00026892077072204756
GNR 2017-033 , 1 , 0.5711397955874142 , 0.5677076697883364 , 0.5107197373147385 , 0.5095450288026391 , 0.11674629016323534 , 0.11212046176404611
GNR 2017-033 , T , 0.3142889700557324 , 0.3038775374673426 , 0.23491363687995548 , 0.23556906665340394 , 0.1015682856444915 , 0.08746244528130531
GNR 2017-034 , 1 , 0.5641525280371738 , 0.5619011754588445 , 0.5122089448820915 , 0.510410416772858 , 0.10060022786778111 , 0.0993821576944679
GNR 2017-034 , 4 , 0.5629917021406896 , 0.5602493846354496 , 0.5102774999403843 , 0.5089387019184086 , 0.10172531295332832 , 0.0987593940910938
GNR 2017-034 , 5 , 0.25263882374882585 , 0.24665251587151737 , 0.21528210754426713 , 0.21505050178916119 , 0.04667390469915511 , 0.03947047217107014
GNR 2017-034 , 6 , 0.30767872050220424 , 0.30665873167003266 , 0.27806443369926415 , 0.27795981000654546 , 0.0399423012652137 , 0.038701928262055096
GNR 2017-034 , T , 0.5559344111233423 , 0.552224674677934 , 0.5052977189358574 , 0.5020125315980228 , 0.09679577172046028 , 0.09539712589888183
GNR 2017-036 , 1 , 0.2874819068220288 , 0.2825406445245019 , 0.23917121438151911 , 0.23918416305325674 , 0.062109066095683674 , 0.05573680048727536
GNR 2017-036 , 3 , 0.5758511413226626 , 0.5719719155403851 , 0.5152490692424784 , 0.5140884980453069 , 0.11811098944658804 , 0.11254466227912885
GNR 2017-036 , 5A , 0.26555980034235904 , 0.2647932411614228 , 0.2503693872173278 , 0.25026536239621067 , 0.019787425900237743 , 0.018921797526912143
GNR 2017-036 , 5B , 0.278271756741696 , 0.27011573264512356 , 0.1875611728105231 , 0.1871888726420421 , 0.10983673477252887 , 0.10036124227146515
GNR 2017-037 , 1A , 0.18168167907690524 , 0.1775659462608422 , 0.15258582646489172 , 0.1523773769045994 , 0.033871792008109525 , 0.029315658664931576
GNR 2017-037 , 1B , 0.1866467079914217 , 0.18096628987129426 , 0.1498839630104405 , 0.1498158465860875 , 0.04267469782543298 , 0.03615568640358913
GNR 2017-037 , 1C , 0.18466965990013373 , 0.17757545627858062 , 0.13581557706768943 , 0.13569223555912102 , 0.05586638258757526 , 0.047886448340946464
GNR 2017-037 , 2A , 0.2126319603125053 , 0.2044497743735635 , 0.1619238341723559 , 0.16183613663190233 , 0.05964595547071416 , 0.05011653190771814
GNR 2017-037 , 2B , 0.16062640151680452 , 0.15943693186480834 , 0.14414151526006513 , 0.1440491788827719 , 0.019015186139637597 , 0.017747758636443622
GNR 2017-037 , 3 , 0.27610360969808556 , 0.27435920783976875 , 0.2341706574200919 , 0.23426330893792768 , 0.053581184404311144 , 0.0512382395493427
GNR 2017-037 , 4A , 0.3062213451397291 , 0.3044450160667663 , 0.2843752911632057 , 0.2842442169157092 , 0.029699359971919526 , 0.027457232232720563
GNR 2017-037 , 4B , 0.2291939710410712 , 0.22841458892782485 , 0.2120075059280493 , 0.211863667742766 , 0.021385891190504713 , 0.0205914541144685
GNR 2017-037 , 5 , 0.5073918961803829 , 0.5034744773750113 , 0.4307419076741126 , 0.43036515835389133 , 0.12885642880458348 , 0.12281127349537668
GNR 2017-037 , 6 , 0.48370263152654414 , 0.48090073856799753 , 0.440091233088308 , 0.4392755093389429 , 0.07434395107839686 , 0.07085729798151041
GNR 2017-037 , 7 , 0.28122656051097317 , 0.27874331269231256 , 0.2500946945971181 , 0.25002853209434883 , 0.040549120524743465 , 0.03739649826998015
GNR 2017-037 , 9 , 0.5774114222633988 , 0.5746476231192068 , 0.5449864641664077 , 0.5419847011845838 , 0.0668778556998435 , 0.06696277903115466
GNR 2017-037 , T , 0.2666184507740105 , 0.2612195817946634 , 0.24174509133394106 , 0.2397927833468121 , 0.03206671523640081 , 0.027556940729557167
GNR 2017-038 , 1 , 0.3803927644073395 , 0.3770923689997009 , 0.335898900496983 , 0.33503858077105875 , 0.06482023495605038 , 0.0611888852599729
GNR 2017-038 , 2 , 0.24174298185006138 , 0.23997634103736776 , 0.22793328505603172 , 0.22780749236207842 , 0.01750828640064983 , 0.015425347110565313
GNR 2017-038 , 3 , 0.567048357231781 , 0.5643127851934384 , 0.5147558138258301 , 0.5130315882156216 , 0.10176913254308051 , 0.09946843107242886
GNR 2017-038 , 4 , 0.23300210498003404 , 0.23060584048967991 , 0.2175373823673632 , 0.2161753425924141 , 0.01936781751379002 , 0.018043526964394596
GNR 2017-038 , 5A , 0.1684902440451067 , 0.16776771804734936 , 0.15238950309420674 , 0.1523480146243783 , 0.018737773874141106 , 0.01794429625154048
GNR 2017-038 , 5B , 0.1625633525786495 , 0.15938006620339662 , 0.14330223045729074 , 0.14315669202591486 , 0.0221980096439105 , 0.018693764730412843
GNR 2017-038 , 5C , 0.37315278942909935 , 0.37213634741993074 , 0.3726652804819095 , 0.37164743074617046 , 0.0007475050090052227 , 0.0007485502396477051
GNR 2017-038 , T , 0.2666184507740105 , 0.2612195817946634 , 0.24174509133394106 , 0.2397927833468121 , 0.03206671523640081 , 0.027556940729557167
GNR 2017-039 , 1A , 0.313398526603626 , 0.30930863615776805 , 0.2759200014384866 , 0.27617356382959224 , 0.05041853946816055 , 0.04458642129880441
GNR 2017-039 , 1B , 0.4185648862103817 , 0.4149606177934443 , 0.3207552207857771 , 0.32124768007081395 , 0.1397391762183614 , 0.13396292754115513
GNR 2017-039 , 3 , 0.3803927644073395 , 0.3770923689997009 , 0.335898900496983 , 0.33503858077105875 , 0.06482023495605038 , 0.0611888852599729
GNR 2017-039 , 4 , 0.27436364604496855 , 0.2722242218899833 , 0.24476143526375427 , 0.24482095843041118 , 0.03830569510275783 , 0.0354616669447857
GNR 2017-039 , 5 , 0.23981406107580372 , 0.23705119899548055 , 0.20368275298500782 , 0.2037582100495392 , 0.0445376602505253 , 0.041041245371361224
GNR 2017-039 , T , 0.2905609338910534 , 0.2903928873738584 , 0.28148107259237043 , 0.281334226334355 , 0.01229549960494647 , 0.012264487496550402
GNR 2017-040 , 1 , 0.5748483046743842 , 0.5710742112175958 , 0.5417803731990609 , 0.5383780276688932 , 0.06776706356204087 , 0.0665483967070497
GNR 2017-040 , 2 , 0.5228672302829536 , 0.5191669868020323 , 0.4584757338816601 , 0.4565263786223279 , 0.11330417719922026 , 0.10984909042132951
GNR 2017-040 , 3A , 0.2420796275301138 , 0.23902888193680838 , 0.20499293227410675 , 0.2050011665857464 , 0.0457850403004495 , 0.04200755448368232
GNR 2017-040 , 3B , 0.22213259457350432 , 0.21734942622278453 , 0.17565049566434476 , 0.17571297918276718 , 0.055509411109589624 , 0.049723920933165355
GNR 2017-040 , T , 0.3646820108665022 , 0.3589927945546799 , 0.3194348576004671 , 0.3173133705537031 , 0.06444988384793238 , 0.059193581622624225
GNR 2017-042 , 2 , 0.3085365473057342 , 0.3038908588146376 , 0.2518284259324465 , 0.25202855546644354 , 0.0740482592178936 , 0.06773229413088178
GNR 2017-042 , 3 , 0.32602080514493414 , 0.32119264187218366 , 0.2760728144961486 , 0.2750398523357228 , 0.06722105380999355 , 0.06202781400524637
GNR 2017-042 , 7A , 0.13808060644443032 , 0.13771875124945332 , 0.13075727350109678 , 0.1306400993351171 , 0.008327519630030644 , 0.008048280554911358
GNR 2017-042 , 7B , 0.16081489207738342 , 0.15660787655997588 , 0.128549234771261 , 0.1283772682152533 , 0.03661028164910318 , 0.03202530973953421
GNR 2017-042 , T , 0.5516047864307794 , 0.5472927538956436 , 0.5241112347010298 , 0.5201674398027636 , 0.054394610229647755 , 0.05325879131780298
GNR 2017-043 , 1 , 0.5819802980295212 , 0.5785860541308104 , 0.5450344098380929 , 0.5424842751992007 , 0.07623322035260482 , 0.07410434154786238
GNR 2017-043 , 2 , 0.2500352287403199 , 0.2487464805731634 , 0.21769324738541285 , 0.21774023374609375 , 0.040520379116875116 , 0.03884838301647253
GNR 2017-043 , T , 0.5478970774431156 , 0.5454872289480297 , 0.4733127383554915 , 0.4708768702541126 , 0.13472218200374408 , 0.13419486065076802
GNR 2017-045 , 1 , 0.5698080490337635 , 0.5657623431145911 , 0.5446866045138448 , 0.5409997396636127 , 0.051757278774273496 , 0.05063950878825696
GNR 2017-045 , 3 , 0.36589961832519546 , 0.362177023742264 , 0.3116943403404616 , 0.31186406052448845 , 0.07642522849400257 , 0.07094750666187843
GNR 2017-045 , 4 , 0.5653650530911604 , 0.5623950545296728 , 0.5105736020259957 , 0.5092922219389545 , 0.10580591887557256 , 0.10228750530152098
GNR 2017-045 , 5 , 0.5629917021406896 , 0.5602493846354496 , 0.5102774999403843 , 0.5089387019184086 , 0.10172531295332832 , 0.0987593940910938
GNR 2017-045 , 6 , 0.5744680396269928 , 0.5702036029910202 , 0.5208978554207309 , 0.5195773017412983 , 0.10549821358449307 , 0.09942941649963322
GNR 2017-045 , 7 , 0.5629917021406896 , 0.5602493846354496 , 0.5102774999403843 , 0.5089387019184086 , 0.10172531295332832 , 0.0987593940910938
GNR 2017-045 , 8A , 0.36038856675714603 , 0.356483829061397 , 0.3016585646713227 , 0.30202951265486844 , 0.08171599160190923 , 0.07579728274606345
GNR 2017-045 , 8B , 0.26405560755331525 , 0.26016189587788063 , 0.22153305066319706 , 0.2215965954693484 , 0.05352356128683555 , 0.04854373769450859
GNR 2017-045 , 8C , 0.298347551797129 , 0.2958490098646783 , 0.2554845906692139 , 0.25560056459766844 , 0.056210257803085084 , 0.05278700490166588
GNR 2017-045 , T , 0.5559344111233423 , 0.552224674677934 , 0.5052977189358574 , 0.5020125315980228 , 0.09679577172046028 , 0.09539712589888183
GNR 2017-048 , 2 , 0.5480645017401957 , 0.545641103936622 , 0.476371835664234 , 0.4739520993433455 , 0.1301799949079404 , 0.12961904896582177
GNR 2017-048 , T , 0.6707569964420175 , 0.6640512906995855 , 0.22335874887383755 , 0.22716273296913492 , 0.5681397657769044 , 0.5572702421116154
GNR 2017-052 , 1A , 0.2200447392357039 , 0.21304856176301368 , 0.16274753252538465 , 0.16274532363244898 , 0.0674611406333947 , 0.05922287550612548
GNR 2017-052 , 1B , 0.6442826760495036 , 0.6442826760495036 , 0.14110754221114752 , 0.14110754221114752 , 0.5810448633679319 , 0.5810448633679319
GNR 2017-052 , 1C , 0.2209269644165277 , 0.21501960217816452 , 0.1789761360129094 , 0.17879522553359695 , 0.05028247745208059 , 0.04340759284732709
GNR 2017-052 , 1D , 0.24106661776499738 , 0.23195602584065078 , 0.15117667638535304 , 0.15098337501732706 , 0.1045344565808175 , 0.09413801440932235
GNR 2017-052 , 1E , 0.07076221779299596 , 0.07076221779299596 , 0.06055275136827831 , 0.06055275136827831 , 0.010811383881140335 , 0.010811383881140335
GNR 2017-052 , 1F , 0.23934986314652118 , 0.23208298075924372 , 0.18120118815232544 , 0.18113681656525316 , 0.0698822974317338 , 0.06121770529712778
GNR 2017-052 , 2A , 0.3488297698354703 , 0.34690788270235484 , 0.29557887820381623 , 0.2954745091831106 , 0.07349524493750514 , 0.07097452904018642
GNR 2017-052 , 2B , 0.500436415921737 , 0.48341404537549193 , 0.3221813442718715 , 0.3241650908315642 , 0.255687324433187 , 0.22893391257251405
GNR 2017-052 , 3 , 0.4000243397419716 , 0.3996994566535761 , 0.38216126156284447 , 0.3817473540020405 , 0.027789636489996217 , 0.027911036339142825
GNR 2017-052 , 4A , 0.32302786800460115 , 0.3152577392003745 , 0.2599266729023165 , 0.2602928651608677 , 0.08323444443213124 , 0.072525548106536
GNR 2017-052 , 4B , 0.2839020952187118 , 0.2738474746358599 , 0.2221249652716698 , 0.22170696018848202 , 0.0778331024898441 , 0.06565130205033864
GNR 2017-052 , 4C , 0.2550059492342496 , 0.2513043816566878 , 0.21826186498575306 , 0.21837090477585308 , 0.0460689075109213 , 0.04129460880731883
GNR 2017-052 , 4D , 0.33649850980870466 , 0.33121126481367447 , 0.2809159027944442 , 0.28125528118197607 , 0.07527546623274028 , 0.06767778162893001
GNR 2017-052 , T , 0.5478970774431156 , 0.5454872289480297 , 0.4733127383554915 , 0.4708768702541126 , 0.13472218200374408 , 0.13419486065076802
GNR 2017-055 , 1 , 0.32344245923233506 , 0.3203716412115609 , 0.2754927025774354 , 0.27559095273193357 , 0.06448196919526394 , 0.06022442024087726
GNR 2017-055 , T , 0.5927841919839865 , 0.5707087547562439 , 0.31583987591748053 , 0.32090352972854763 , 0.39489375679192873 , 0.3584066453320913
GNR 2017-056 , 1A , 0.32813761628557736 , 0.3248940462928478 , 0.26806034519929456 , 0.2683441317111305 , 0.08005226469318516 , 0.07537447157573707
GNR 2017-056 , 1B , 0.24736336533352188 , 0.24432673115315617 , 0.20596195750851543 , 0.20595959776264117 , 0.05117155737149326 , 0.047419466568032864
GNR 2017-056 , 3A , 0.15319917367652602 , 0.15157875154384104 , 0.13501657892523056 , 0.13494588503473925 , 0.02077061622631371 , 0.01899869239523222
GNR 2017-056 , 3B , 0.08344090244470426 , 0.08339671039964669 , 0.08279285508202294 , 0.08274877492429067 , 0.0007014756717198534 , 0.000701323662394393
GNR 2017-056 , 5 , 0.29328787863571537 , 0.28895593524697405 , 0.21722980198880493 , 0.21749747472559844 , 0.09529113014412127 , 0.08955137108104183
GNR 2017-056 , 6 , 0.22670234473905027 , 0.22421781923121353 , 0.19732918612255823 , 0.19732881215114562 , 0.03594114982733909 , 0.03290064580789975
GNR 2017-056 , 7 , 0.22827219492988182 , 0.22404173884685075 , 0.18936910572622967 , 0.18938165592633094 , 0.0471771273011139 , 0.04203049383805568
GNR 2017-056 , 8 , 0.26180356382341985 , 0.26149465756196333 , 0.25884375327191844 , 0.2585268302942728 , 0.0038952282740185584 , 0.003904248414635436
GNR 2017-056 , 12 , 0.2569447953697982 , 0.2546335163621053 , 0.23206135109351278 , 0.2319638265739109 , 0.03170807613596549 , 0.02888295135016994
GNR 2017-056 , 13 , 0.21721428284663424 , 0.2147604924821076 , 0.18703117451990314 , 0.18697801350082688 , 0.03650264929773461 , 0.03359657607265265
GNR 2017-056 , 14 , 0.3079417948268124 , 0.3043457360751912 , 0.2570771824952466 , 0.2573031795619687 , 0.06684351292755075 , 0.061834331857887115
GNR 2017-056 , T , 0.2837846468411631 , 0.281081914619952 , 0.264290817641193 , 0.2627886035962059 , 0.02583554600701754 , 0.02419866018999306
GNR 2017-057 , 1 , 0.28093260266244513 , 0.27900998665570886 , 0.24742986299270686 , 0.24748990457856523 , 0.04349671509659858 , 0.040924429760203274
GNR 2017-057 , 2 , 0.3347901059586764 , 0.32025088598193285 , 0.22640896878043482 , 0.22648006796798192 , 0.1373327649890167 , 0.11880563255556975
GNR 2017-057 , 3 , 0.24633223351275535 , 0.24404123106181796 , 0.23480756548235981 , 0.23326174450860016 , 0.014731211462643445 , 0.013753073965515061
GNR 2017-057 , 4A , 0.157222446733976 , 0.15515579394801127 , 0.13899011877672007 , 0.13889354368187457 , 0.020915615175240987 , 0.01865343165219946
GNR 2017-057 , 4B , 0.13389579849771094 , 0.13280440150317818 , 0.12336633960801546 , 0.12310151406321534 , 0.011880889581956211 , 0.01094514515684275
GNR 2017-057 , 4C , 0.33165725605009655 , 0.3314525361534153 , 0.33117431997678526 , 0.3309701415283114 , 0.0006982712977686711 , 0.000697293280528366
GNR 2017-057 , 5A , 0.17900409457140154 , 0.17769672843219975 , 0.17330664982977995 , 0.17276841153871336 , 0.006783742499051337 , 0.005864429160566287
GNR 2017-057 , 5B , 0.23533832550459477 , 0.23383385713365923 , 0.22006620150050948 , 0.21909499092364615 , 0.019183461919986988 , 0.01849238300332179
GNR 2017-057 , 6A , 0.39884065429599336 , 0.39867702326637255 , 0.38096778213124904 , 0.38068777048291835 , 0.027755651433497897 , 0.027924881908229948
GNR 2017-057 , 6B , 0.3176592711975379 , 0.31056200027367653 , 0.2534813415063564 , 0.2538737535247825 , 0.08398280389949897 , 0.0742090388197737
GNR 2017-057 , 6C , 0.1602118081291628 , 0.15990109574773692 , 0.13692317791571407 , 0.13687071247437554 , 0.02665823750819185 , 0.026361109331723198
GNR 2017-057 , 6D , 0.1536388368065763 , 0.1528911559786268 , 0.14531143076429942 , 0.14519276596596298 , 0.009617107508746003 , 0.008889501942885736
GNR 2017-057 , T , 0.3732316181670784 , 0.36756796373072964 , 0.3278426333191179 , 0.32573451894725436 , 0.06539595697229994 , 0.060094804229645304
GNR 2017-059 , 1A , 0.15416225883529244 , 0.15334545955778434 , 0.14371646621722123 , 0.1436496736880255 , 0.012043145638948927 , 0.011177591321666625
GNR 2017-059 , 1B , 0.15572992894253979 , 0.15326878471137462 , 0.13920765106310884 , 0.13902522597954292 , 0.01895807133587135 , 0.01633998630090816
GNR 2017-059 , 4 , 0.1857765700508074 , 0.18385498321261862 , 0.1617390683023877 , 0.1615005387039692 , 0.028262411831839973 , 0.026276311937095342
GNR 2017-059 , T , 0.5516047864307794 , 0.5472927538956436 , 0.5241112347010298 , 0.5201674398027636 , 0.054394610229647755 , 0.05325879131780298
GNR 2017-060 , T , 0.5559344111233423 , 0.552224674677934 , 0.5052977189358574 , 0.5020125315980228 , 0.09679577172046028 , 0.09539712589888183
GNR 2017-063 , 1 , 0.29983645188963615 , 0.29364515353527276 , 0.2433537521299486 , 0.24353523495908902 , 0.07299300226886685 , 0.06476564936236995
GNR 2017-063 , 2 , 0.29967641879773343 , 0.29382640259547954 , 0.2456483993583255 , 0.2450974276958363 , 0.07001369108640598 , 0.06309942025576731
GNR 2017-063 , T , 0.3732316181670784 , 0.36756796373072964 , 0.3278426333191179 , 0.32573451894725436 , 0.06539595697229994 , 0.060094804229645304
GNR 2017-065 , 1 , 0.580081176611388 , 0.5760641961144053 , 0.5274775433213901 , 0.5261859846434439 , 0.10492081232784267 , 0.09921701462482779
GNR 2017-065 , 2 , 0.22866491624724172 , 0.22455174949548884 , 0.18088537906666524 , 0.18099652619044715 , 0.05739467717291791 , 0.05232466409166592
GNR 2017-065 , T , 0.5793161585608224 , 0.5761501101234696 , 0.5277988129570296 , 0.5263294108472485 , 0.1028116130877289 , 0.0991299710833421
GNR 2017-066 , 1 , 0.1753262379227426 , 0.17400006830529524 , 0.15474872284574204 , 0.1545214842842384 , 0.024009913677989547 , 0.02272187979283047
GNR 2017-066 , 3 , 0.31808889872892065 , 0.31596716932413516 , 0.28312921943914715 , 0.2830915566606964 , 0.04746247101914636 , 0.04462923033545596
GNR 2017-066 , T , 0.5618146184674364 , 0.5582694759371074 , 0.5086727413457922 , 0.5060270015455486 , 0.10224370996242371 , 0.10001068576234373
GNR 2017-067 , 1 , 0.20307863210938681 , 0.201014613070304 , 0.1713861430427729 , 0.17135968765016674 , 0.03766345789782166 , 0.035240342932465585
GNR 2017-067 , 2 , 0.5739676169753278 , 0.5703357254419628 , 0.5192604825581073 , 0.5156220265661028 , 0.10740561410922256 , 0.10667255891220595
GNR 2017-067 , T , 0.5745439284830685 , 0.5714199427837322 , 0.5195165982366624 , 0.5157855835300404 , 0.10808961081982527 , 0.10850743635819005
GNR 2017-068 , 2A , 0.28229387100793935 , 0.27667956711980035 , 0.21873524656131382 , 0.2190066984884398 , 0.07975953711987549 , 0.07239127316464611
GNR 2017-068 , 2B , 0.3603726253421138 , 0.35653249318036784 , 0.30223818257305146 , 0.30254302357759133 , 0.08094823143122842 , 0.07520046709991168
GNR 2017-068 , 2C , 0.2779023509482733 , 0.2747844720575212 , 0.2534080751910396 , 0.25333514628288367 , 0.03203051629052922 , 0.02804491049103275
GNR 2017-068 , 3 , 0.18087202407072378 , 0.17704194254393735 , 0.15468520223993476 , 0.15451969131351528 , 0.030554083124765263 , 0.026272897051648147
GNR 2017-068 , 4 , 0.22408652168978616 , 0.21685517637806195 , 0.16728943223095039 , 0.16728986357587583 , 0.0672074357848279 , 0.05864646734429435
GNR 2017-068 , 5 , 0.29098525859882163 , 0.286004024357305 , 0.23610499766624315 , 0.23628751038065954 , 0.07030096192213131 , 0.06369565374632535
GNR 2017-068 , 6 , 0.21994923150557433 , 0.2172308651732907 , 0.1939831167431415 , 0.19400156143956848 , 0.031650002033940305 , 0.02831390535751699
GNR 2017-068 , 7 , 0.23511357283014078 , 0.22418207862574224 , 0.1455459711930126 , 0.14550799228491462 , 0.10352667254471315 , 0.09092423267326677
GNR 2017-068 , 8B , 0.18238430398791128 , 0.16796315728856392 , 0.11974250550570986 , 0.11925850843155006 , 0.07043562781044976 , 0.05473237049445745
GNR 2017-068 , 9 , 0.2244102573159722 , 0.21824567051500932 , 0.1805789486747107 , 0.1803916379264906 , 0.05263181188289212 , 0.045442271966781966
GNR 2017-068 , 10 , 0.13297083240785978 , 0.13271661936577417 , 0.13006966850012125 , 0.12997269710264103 , 0.003296495633568819 , 0.003117505620635286
GNR 2017-068 , T , 0.3061468620434492 , 0.30384671175372824 , 0.3013089701017603 , 0.29942235484317337 , 0.006721023820677852 , 0.006131292703427715
GNR 2017-073 , 1 , 0.5847468985877713 , 0.5800336999481164 , 0.5421677589246625 , 0.5400093456257923 , 0.08738249500064388 , 0.0817697066131694
GNR 2017-073 , 2 , 0.5773240546124123 , 0.573259011267684 , 0.5263035952903767 , 0.5247827966823954 , 0.10151978065059863 , 0.09615668224564544
GNR 2017-073 , 3 , 0.5663729147304337 , 0.5636983733049858 , 0.5140927614611817 , 0.5123881204990177 , 0.10161667464794633 , 0.09940364645790856
GNR 2017-073 , 5 , 0.2730475855055199 , 0.2692583202379403 , 0.23267086702120787 , 0.23268453557382252 , 0.0514988562834231 , 0.046646732646289935
GNR 2017-073 , T , 0.5793161585608224 , 0.5761501101234696 , 0.5277988129570296 , 0.5263294108472485 , 0.1028116130877289 , 0.0991299710833421
